MaNGAID,OBJRA,OBJDEC
1-246946,226.079827,48.6147207122
1-246947,226.247573445,48.6466258595
1-246985,227.696164303,49.2050440748
1-247036,229.480721787,49.1678335217
1-247037,229.417852657,49.0981424081
1-247055,229.653985651,49.1805910662
1-247082,230.172274476,49.1065424828
1-247164,230.148287904,47.6598734854
1-247223,230.342639198,48.4157924689
1-247247,230.471299255,48.627760309
1-247258,230.507968208,48.0237110762
1-247264,230.964972781,48.5516515189
1-247270,230.617783432,48.8017600594
1-247300,230.996057637,48.7928527809
1-247320,231.398355057,48.5974655614
1-247324,231.325814447,48.4121036276
1-247329,231.443497269,48.4911727281
1-247331,232.544896555,47.8210747227
1-247339,231.756498216,48.6132763246
1-247348,232.87244695,47.8456703769
1-247373,234.591707867,45.801943643
1-247377,235.018229338,45.9484881707
1-247382,233.940924979,44.8347966393
1-247395,233.617351512,44.9568730987
1-247417,233.3193794,45.6985288222
1-247424,232.907252329,45.7436980307
1-247430,233.08771168,45.8930510864
1-247449,232.885171748,45.6575956435
1-247456,232.8232,45.41654
1-247591,233.861336821,46.744728311
1-247600,234.791347801,46.3977131553
1-247601,234.702949689,46.1710470706
1-247614,234.374675454,46.864082874
1-247627,235.101438071,46.0090987018
1-247628,235.018757659,46.10594294
1-247629,234.981631329,46.1154089429
1-247630,234.93837913,46.0250015636
1-247632,234.81362259,46.132822387
1-247634,234.81495569,46.8360194501
1-247661,237.903771175,44.2264379266
1-247664,237.761272891,44.2742899645
1-247674,236.654443702,43.6836515891
1-247675,236.677624895,43.3724791101
1-247713,236.21348212,43.5140567495
1-247714,236.214156391,43.6974636982
1-247727,236.469969242,44.2632173071
1-247739,236.377526846,44.0163790263
1-247747,236.395541802,44.4360419069
1-247755,235.901567289,44.1603787367
1-247758,235.979612517,44.3059523956
1-247769,235.89912,43.84218
1-247771,235.910665084,43.8248209256
1-247774,235.901551805,43.913285783
1-247775,235.902435934,43.9803342749
1-247782,235.751708063,44.1722529298
1-2478,158.956201533,-0.238989306644
1-247804,235.405343475,44.2721842726
1-247817,234.63748,44.60099
1-247845,234.873636644,44.6484515265
1-247858,235.474322239,45.3057640946
1-247861,235.447005775,45.5560008092
1-247871,235.649766072,44.6732566299
1-247882,235.669362292,45.432085787
1-247885,235.738700008,45.2821177349
1-247897,236.298747667,45.154509011
1-247904,236.083608174,44.9435181253
1-247911,236.558432622,44.964591611
1-247975,240.601734639,42.7570781606
1-247976,239.436637925,41.7095243117
1-247977,239.4918,41.792591
1-24798,263.083695278,53.5462220634
1-247980,239.697545939,41.9380974666
1-247994,239.117114615,41.8468254445
1-247998,239.173486866,41.8795983424
1-248003,239.113568186,42.1011405811
1-248037,239.102071532,42.3954860554
1-248055,238.7580386,41.5783297156
1-248056,238.746331371,42.1053691192
1-248077,237.671022913,42.6387661511
1-248096,237.1354335,42.6198201118
1-248111,236.778435731,43.2337298304
1-248133,237.911616858,43.6395938515
1-24814,262.650628268,54.1012286534
1-248208,240.090226485,43.048708862
1-248213,240.569310601,42.916899927
1-248214,240.347024275,43.0850402916
1-24822,262.317715289,54.2059237546
1-248233,242.682530759,41.1485576864
1-248249,241.548686866,40.412275661
1-248276,241.486116707,40.1546994115
1-248289,240.912436689,41.1530561798
1-248328,239.856505391,42.2634592319
1-248348,240.365851242,42.3881865027
1-248352,240.287125377,41.8807489359
1-248357,239.987945488,41.4777751316
1-248388,240.67741912,41.1972609837
1-248389,240.65805398,41.2934271029
1-248405,241.278593012,42.0373576473
1-248410,241.208521549,42.0358071243
1-248415,241.846680273,41.7089702164
1-248419,241.626107116,41.343303204
1-248420,241.823389178,41.4036042555
1-248443,242.318618357,41.7457277879
1-248535,243.455037728,38.1519598728
1-248538,243.440329939,38.5713407483
1-248544,242.75077103,39.322704213
1-248565,242.709079468,38.7082418628
1-248577,242.383666405,40.0629524682
1-248618,243.155037322,39.4190235377
1-248634,243.49400783,39.5306373556
1-248638,243.212322011,40.3188385164
1-248661,244.00217584,39.4976325937
1-248688,246.611426221,37.2334944399
1-248848,244.374065361,38.9122194433
1-248869,244.690822661,39.3344443751
1-248973,245.50106378,38.9150731969
1-248992,245.936660345,38.3655137755
1-249009,248.867085138,35.836975896
1-249021,247.66197183,35.0564096875
1-249024,247.631316075,35.3323428241
1-249049,246.96411409,36.1555736154
1-249062,246.626234333,35.6717843635
1-249079,246.406326982,35.9776385768
1-249083,245.783058615,35.8378613536
1-249088,245.985374909,36.2276012107
1-249145,247.582908431,36.189080954
1-249190,250.690810657,33.7776845133
1-249204,250.372424266,34.0840287844
1-249206,250.250323968,33.7730484145
1-249217,250.079746974,33.8004779992
1-249224,250.159968722,33.931160729
1-249226,249.492639203,32.872411816
1-249258,249.508934228,34.0804775846
1-249366,249.25581916,34.5297757869
1-249383,249.785876292,34.2623552875
1-249386,249.336169541,35.3436481508
1-249458,250.140218654,30.7687952922
1-249539,249.422811396,30.6964341427
1-249612,250.003981348,32.2463037231
1-249623,249.510193045,32.7916475483
1-249641,249.716974116,32.5585451671
1-249663,251.16487974,32.2118988278
1-249695,251.996359924,31.9196821896
1-249703,252.109776971,31.9263427619
1-249704,251.973650348,32.1467680125
1-249730,251.417369457,32.0912623718
1-249735,251.059529409,31.7497040126
1-249736,250.871292087,32.2898275708
1-249766,250.238508077,32.2889202398
1-249779,249.643424949,31.8729774475
1-249808,249.936326496,31.4119994682
1-249839,249.609845636,32.7008686306
1-249892,251.202911231,32.8921442619
1-249904,250.810818967,33.5825525178
1-249929,251.183592927,33.4757573092
1-250008,252.130886432,29.2474689784
1-250018,252.271955726,29.7587746686
1-250071,251.516636141,28.9309265726
1-250143,250.010415187,30.1462949694
1-250192,251.643815833,30.5776286995
1-250245,252.166369965,30.0199489037
1-250251,252.021233215,30.0852160032
1-250319,253.689459893,30.2360694547
1-250343,253.548055985,30.1193950595
1-250479,251.982171929,31.7935925696
1-250603,204.586841445,42.8081951633
1-250607,204.878671721,43.4672321415
1-250628,204.252399017,43.4255815984
1-250638,203.78530921,42.647202515
1-250642,203.895344508,42.4021725079
1-250644,203.956924722,42.6783120456
1-250651,204.127180634,43.404798448
1-250652,204.150191543,43.3733683513
1-250769,202.828754981,44.8020102924
1-250784,202.961340774,44.1522233239
1-250806,203.160455841,43.823622653
1-250809,203.628338044,44.0272163136
1-250810,203.71758692,44.0674609796
1-250811,203.747102823,43.8216996484
1-250870,204.435966904,44.3897529293
1-250894,204.807938343,44.251001563
1-250922,207.557469772,42.7462672628
1-250940,207.395291601,42.99426814
1-250959,206.709891359,42.6512883268
1-250969,206.296273864,42.3195133782
1-250997,205.251031775,42.4314116287
1-251043,206.017042218,43.0739759121
1-251067,207.47786008,43.4822395095
1-2511,158.464022875,-0.561397568229
1-251115,207.928807189,43.1666029589
1-251119,207.657429867,43.764131306
1-251129,207.872808357,43.8064280934
1-251198,209.639791989,41.724180851
1-251269,209.163574437,43.585640819
1-251278,209.234177154,43.3134779654
1-251279,209.251980577,43.3620339874
1-251307,210.240944984,42.8556424101
1-251374,213.772331969,40.3398632427
1-251450,212.661184583,41.1964974477
1-251458,212.376082104,41.1109298877
1-251657,213.807042575,41.6743282405
1-251662,214.344523739,42.2879733012
1-251686,216.75986,39.95721
1-251739,215.964725773,40.2588310023
1-251762,215.395282581,40.3580862721
1-251764,215.487486083,40.1958015241
1-251775,215.216684547,40.3621202999
1-251783,215.31147557,39.6525362953
1-251788,215.229240711,40.1210273909
1-251833,214.15764274,40.2162941312
1-252046,217.548068558,39.9051740055
1-252049,217.60067303,40.010457027
1-252070,217.097902013,40.8090391299
1-252072,216.876772621,40.9637170801
1-252073,216.966906508,40.6301436817
1-252094,216.904792332,40.4073058026
1-252126,218.335551581,40.5502139407
1-252147,218.167644781,40.9542282722
1-252151,218.191573728,40.7166453308
1-252189,222.583448523,38.7748386165
1-252202,222.224512792,38.768257049
1-252432,223.685600162,37.4127118408
1-252443,223.634461862,37.0755998568
1-252463,222.863558985,37.5032429572
1-252477,222.777808028,37.4947857904
1-252484,222.517430043,37.6805309402
1-252508,223.507143321,38.6575782119
1-252510,223.347448772,39.0704414113
1-252522,223.580757833,38.8083228884
1-252574,224.575726252,37.832953234
1-252582,224.222300568,38.6279376791
1-252619,225.41243667,38.055820306
1-252632,225.6789139,37.9493532028
1-252863,225.698795548,38.0422407327
1-253426,229.473778695,34.6561372499
1-254146,155.10729,40.22346
1-254342,154.731809916,40.6129387518
1-254394,156.498316115,42.5272945428
1-254520,154.005710637,44.1762402068
1-254532,154.763420682,44.0330341929
1-254546,155.274684681,44.3777039322
1-254552,154.974655725,44.3379704529
1-254560,154.6179359,44.0143905435
1-254645,157.462717896,40.4316687434
1-254691,157.527557031,41.1400994738
1-254694,156.590550666,39.9536297797
1-254708,157.231141191,40.7841632884
1-254717,156.356094112,40.3483200486
1-254747,156.188492041,40.8734642132
1-254940,156.628462328,42.0455277425
1-255090,157.723267521,41.2210951037
1-25517,263.635157946,58.230132368
1-255220,157.845819413,42.2771798525
1-255236,157.059621191,41.5698778924
1-255248,158.251424806,42.9284226228
1-255308,158.785349143,42.6388117276
1-25554,262.486038254,58.3974072478
1-25566,261.980273415,58.3988980961
1-255676,165.083388621,42.3300267282
1-255691,164.940924918,42.6892097975
1-255695,164.280223861,42.1593803339
1-255878,163.219110122,43.4284044416
1-255890,163.249900532,43.0486136514
1-255897,164.0289,43.1565682816
1-255903,163.518059429,43.5327687053
1-255916,164.115057986,43.4965168625
1-255928,163.993481975,44.3808286026
1-25593,261.607611692,58.5888563574
1-255938,164.971095029,43.3688591131
1-255939,164.978081902,43.1477035287
1-255958,165.276869321,43.0761034755
1-255963,165.011596721,43.9050744744
1-256002,167.15437657,43.0042373453
1-256009,167.103856416,43.0129618855
1-256048,166.399034285,42.9453397651
1-25609,260.96305,58.32173
1-256104,164.973122161,43.3697457178
1-256125,165.173741177,42.5218047818
1-256131,164.626414616,44.0434263709
1-256150,165.117739968,44.2609674597
1-256155,165.153957201,44.0975121548
1-256182,165.570030751,44.33518369
1-256185,165.568697657,44.2717100492
1-256190,165.935105977,43.8577781252
1-256203,166.197365718,44.0218383248
1-256210,166.503964179,44.0699986636
1-256234,167.059205826,43.6248168999
1-256283,167.898754463,43.5913134549
1-256287,167.60274843,43.8286971943
1-256293,167.776507023,43.6330113334
1-25632,260.674137648,59.8518663722
1-256381,167.9737077,43.5666663336
1-256446,166.509879371,43.1734726281
1-256456,166.909018652,42.75319133
1-256457,166.78133818,42.825496152
1-256465,166.752244977,43.0899022199
1-25648,260.861934299,59.4551167448
1-256496,167.025035738,43.8946110815
1-256506,167.096241491,44.150323789
1-256546,167.329258624,43.8747567427
1-25656,260.581719132,59.0765343825
1-256574,168.118826692,44.1586499485
1-25659,261.46393833,60.1941170998
1-25663,261.474566001,59.5256287783
1-256647,169.442542506,44.8929635284
1-25676,261.841245626,59.6438000804
1-25680,261.968871739,60.0972734276
1-256819,169.353945185,44.5632961437
1-25682,261.96013461,60.0803380236
1-25683,261.979027094,59.7212052974
1-256832,169.513447059,45.1130288476
1-256860,170.214847187,44.5974119847
1-25688,261.284844944,58.7646874219
1-25690,261.32942229,58.8167434738
1-25707,261.954203279,58.6983323825
1-257100,171.301924563,45.0667685455
1-25718,262.535229254,59.5318374857
1-25722,262.39599152,58.7613167054
1-25725,262.996722074,59.9716380852
1-25729,262.887149833,59.5184192347
1-25740,263.892581425,59.8899227545
1-257412,174.317747615,45.7573989593
1-25746,264.239535476,59.2002873217
1-257623,178.539917892,44.3661292259
1-257627,178.474978488,43.8187327298
1-257652,177.796116041,44.0087651583
1-25771,260.555540079,54.3180746625
1-257813,177.794188858,45.2228493075
1-257822,178.343964227,44.920519964
1-257825,178.506318037,44.6422563858
1-257854,178.938105597,44.895458919
1-257903,182.310130122,44.090600304
1-257910,182.099974512,43.8701126627
1-257940,180.942559765,43.9844602936
1-257953,180.590519764,44.567172387
1-257957,180.160568753,44.4066455755
1-257984,179.962635154,43.7406891014
1-257999,179.524861376,44.4254441378
1-258007,179.593305477,43.8152710678
1-25819,259.874577274,55.43295833
1-258213,184.543787493,44.4004596628
1-258249,183.659830148,43.5362116712
1-258306,183.578982171,43.5352793132
1-258311,182.857363346,44.4360205784
1-258315,182.705354326,44.5126055931
1-258373,182.286726721,44.0031646757
1-258380,181.54597126,45.1492058811
1-258401,182.685712326,46.0343234393
1-258425,182.983754904,45.7899295636
1-258455,183.612200565,45.1954541961
1-258477,183.152106703,45.6251954919
1-258535,187.267983189,43.9795718195
1-258536,187.493919072,44.3016765831
1-258538,187.176047487,43.6257970509
1-258555,186.676545757,43.6579821148
1-258589,186.659041558,44.9214107215
1-258599,186.180996627,44.4107711556
1-258607,186.058329937,44.9376349237
1-258617,185.90069369,44.5450437897
1-258631,185.498162169,44.1456571735
1-258653,184.684745965,44.7811864098
1-258667,184.849710691,44.0416082692
1-258671,184.604215096,44.3072655269
1-258685,184.193930623,44.6710554238
1-258726,185.475057031,45.2676796139
1-258737,185.69857521,46.1569775887
1-258746,186.246598598,45.9694962176
1-258747,186.180370953,46.278998403
1-258748,186.243261086,46.2345486564
1-258750,186.06224681,46.3017637996
1-258752,186.000240273,45.9439870099
1-258758,186.211126212,45.2619113654
1-258760,186.030703871,45.4344663737
1-258774,186.4008708,45.0838596746
1-258777,186.394835447,45.4317366413
1-258778,186.313874666,45.2359867152
1-258782,186.55621312,45.5387113115
1-258795,186.280313987,46.3629087348
1-258804,186.311240733,45.9427418691
1-258820,186.446890985,45.9095701047
1-258823,186.700821072,45.8778088445
1-258849,190.720622612,44.0052110503
1-258856,190.913984142,44.1012768198
1-258876,190.394645188,44.4913906069
1-258879,190.279789022,44.6698894423
1-258885,189.73960131,43.5509153333
1-258899,189.25600275,43.6440881756
1-2589,157.120583254,1.24985362288
1-258903,189.188684713,43.6436076841
1-258915,189.271076462,44.4858973181
1-258925,189.079925947,43.5687878122
1-258947,188.10783748,44.1836188104
1-258988,187.722485042,45.2194323369
1-259001,187.789625246,44.712841641
1-259050,189.705788835,44.9585256539
1-259058,189.958285005,45.9335624945
1-259068,190.35276054,45.0456823961
1-259079,190.448421792,44.9146305925
1-259091,190.582431495,45.4378646384
1-259104,193.855952744,43.9380638089
1-259108,194.650015032,44.530786849
1-25911,260.346989853,55.876526099
1-259117,193.666721192,43.8700765532
1-259136,193.433367119,43.2498618342
1-259142,193.70398981,44.1555657173
1-259160,192.977010653,44.0934015539
1-259175,192.421756292,44.299358453
1-259185,192.269935204,43.8331684391
1-259195,191.674632081,43.309041216
1-259205,191.423015856,44.2213994987
1-259245,191.012464449,45.1292659168
1-259250,191.034146056,44.8918867776
1-259368,193.270198644,44.9603482345
1-25937,261.115608768,56.2960102323
1-259537,194.925026457,43.7531796624
1-259538,194.917190892,44.3308701337
1-259618,196.086288313,45.0566592336
1-259650,196.611052618,45.2889996883
1-259893,196.853735473,44.9366920033
1-259908,197.411496619,45.2692467822
1-259952,198.035688662,45.4268362322
1-26001,328.782753575,-0.770291183018
1-260010,198.491577212,45.7044634138
1-26003,328.844703891,-0.0148441010006
1-26020,327.825327824,-0.957043505794
1-26025,328.246177996,-0.150981657389
1-26031,327.766586621,-0.582165810706
1-26035,327.591959682,-0.310253263195
1-260377,207.569449754,39.6364270051
1-2604,157.404511247,0.951187505012
1-260446,206.133264031,40.2400042736
1-260458,206.069647949,39.5091473886
1-260481,205.011447114,40.4209145731
1-260514,205.918869004,41.6958237593
1-260534,206.334432527,41.3889308304
1-260541,206.173036755,40.4672999223
1-260663,209.56680463,38.8102111322
1-26071,327.236406548,-0.345604889409
1-260715,208.227705444,39.248191148
1-260733,208.054735019,39.5014764476
1-260743,208.392613685,38.9965989403
1-260744,208.063613425,38.9350797586
1-260783,207.48336114,40.8950763111
1-26079,327.203915122,-0.833071498543
1-260809,208.063753957,40.1491290879
1-260823,208.291846131,40.1191971636
1-260937,212.20109,38.54049
1-260939,212.283483217,38.6725949943
1-260942,212.390217247,38.7705752277
1-260943,212.631847333,38.8935318424
1-260946,211.921156019,38.6687784137
1-261008,211.243131598,38.6342138249
1-261013,210.791801718,38.7683216181
1-261029,211.143358889,38.5501457827
1-261030,210.430426069,38.6699301431
